,rhsc,xfsp,sfpc,zjxf
1002,1503,30983.0,2,570
1003,2035,146619.77999999994,36,38
1004,1098,537.0,1,1013
1005,1,3140.0,1,864
1006,1518,29253.0,3,567
1007,3302,22209.0,9,1018
1008,816,60.0,1,110
1009,1057,120340.0,9,997
1010,1180,2980.0,1,167
1011,3339,697.0,1,894
1012,2338,2040.0,3,1094
1013,1674,16830.0,6,694
1014,460,40992.32,10,1051
1015,711,789.0,3,869
1016,884,49666.72,20,30
1017,3272,1039.0,2,843
1018,1719,444.0,1,195
1019,1260,2259.0,1,23
1020,620,1443.0,1,222
1021,412,11355.92,15,1083
1022,3143,4430.0,3,1098
1023,437,179627.4,14,1095
1024,1794,4906.0,3,31
1025,1874,9058.0,3,72
1026,1236,320.0,1,85
1027,2583,13600.0,1,0
1028,1125,10451.0,5,1088
1029,246,6116.1,3,1094
1030,770,5022.0,1,209
1031,2329,4250.0,2,123
1032,40,8805.3,3,73
1033,1914,3465.0,1,1087
1034,5023,5148.0,2,819
1035,1342,750.0,1,1041
1036,1205,29564.6,15,1094
1037,2192,14412.0,2,742
1038,2045,864.0,1,1045
1039,24,6604.5,7,776
1040,2430,1228.0,1,103
1041,1772,1512.0,1,1060
1042,2185,3562.0,3,675
1043,887,255827.39,36,656
1044,1769,15515.0,3,539
1045,873,1763.0,3,42
1046,1199,3132.52,1,1014
1047,2057,18476.2,12,933
1048,557,205586.42,46,236
1049,2821,5230.0,3,586
1050,3281,27186.4,15,147
1051,448,106279.37,22,808
1052,1050,2160.0,1,556
1053,953,2312.0,1,66
1054,2748,170.0,1,1095
1055,437,59639.2,12,126
1056,3317,10265.98,7,1085
1057,1147,350.0,1,803
1058,443,104309.55,31,817
1059,1753,3568.0,4,943
1060,2269,3840.0,2,760
1061,1155,9474.0,5,180
1062,726,3060.0,1,67
1063,2050,1926.0,2,514
1064,21,3225.0,2,67
1065,2426,3540.0,2,987
1066,991,2663.0,2,23
1067,2417,18862.0,1,1096
1068,783,6115.0,2,144
1069,135,2160.0,1,456
1070,598,17870.0,9,1092
1071,1566,3320.0,3,1066
1072,2223,4373.0,1,1043
1073,1816,7043.0,2,153
1074,603,3010.0,2,181
1075,2402,490.0,1,779
1076,2750,5968.0,2,1098
1077,654,5960.0,3,940
1078,668,5504.0,2,961
1079,837,2473.0,2,1095
1080,1576,3821.0,3,55
1081,912,1078.0,2,444
1082,1531,15955.0,6,1092
1083,966,6240.0,2,93
1084,1098,4240.0,1,862
1085,1887,3896.0,6,26
1086,3172,369.0,1,1042
1087,2525,11416.0,9,599
1088,1732,19239.5,8,877
1089,748,4734.0,1,1072
1090,1133,2120.0,2,81
1091,4487,9917.1,1,648
1092,1285,1655.0,1,1094
1093,889,372965.99,62,491
1094,1007,5639.0,2,705
1095,645,2378.0,2,139
1096,2705,16396.7,22,1066
1097,3116,10068.0,2,218
1098,3065,18524.0,6,856
1099,4503,143118.78,43,86
1100,1472,4800.0,2,730
1101,1353,41772.0,11,695
1102,435,8115.0,7,920
1103,1020,620541.4,103,221
1104,1779,28262.500000000004,7,843
1105,2,6750.0,1,865
1106,1610,540.0,1,886
1107,54,20.0,1,1052
1108,973,49192.0,8,732
1109,1414,1720.0,2,1096
1110,39,1381.5,1,231
1111,4751,8762.0,5,830
1112,535,4236.8,2,1088
1113,3113,2380.0,1,1008
1114,1661,2330.0,2,515
1115,1372,8080.0,1,50
1116,2129,20370.0,4,43
1117,1721,3068.0599999999995,6,1082
1118,1174,3808.0,1,995
1119,3812,31987.160000000003,9,1059
1120,818,28526.0,6,458
1121,76,20304.0,10,1096
1122,1854,73262.5,19,461
1123,2681,19015.0,2,1090
1124,2810,1150.0,1,1059
1125,2789,26461.13,5,137
1126,2608,16265.0,5,5
1127,1005,6536.0,1,980
1128,2687,34679.0,9,927
1129,1755,19018.4,9,769
1130,1858,56938.96,4,550
1131,919,1070.0,1,170
1132,3038,54331.9,22,603
1133,896,12262.2,4,42
1134,3117,21424.0,13,995
1135,1061,10870.0,9,150
1136,3481,3000.0,1,233
1137,1188,25402.28,6,650
1138,970,1629.0,1,555
1139,1557,13005.0,3,752
1140,1809,1127.0,1,151
1141,862,18.0,1,1035
1142,3204,13419.16,4,798
1143,944,3150.0,2,870
1144,2189,1420.0,1,1095
1145,2286,8673.0,2,807
1146,1633,7940.0,1,0
1147,1023,236672.7,65,828
1148,1875,295.0,1,795
1149,1236,27544.0,2,179
1150,1683,22621.0,3,107
1151,1438,4456.0,9,889
1152,954,4456.0,3,1080
1153,1591,1093.5,2,883
1154,1688,7655.0,4,582
1155,435,1932.0,3,633
1156,1414,14444.0,4,647
1157,3220,1450.0,2,66
1158,1479,7640.0,4,980
1159,959,288.0,1,231
1160,1117,2565.0,1,996
1161,14,28678.5,6,1095
1162,2761,10.0,1,479
1163,4996,2592.0,1,1086
1164,1589,22722.0,20,693
1165,1053,6968.0,2,1048
1166,1192,1135.0,1,493
1167,2610,384.0,1,237
1168,772,22284.0,14,170
1169,3346,1375.0,2,633
1170,1987,11986.0,3,1094
1171,743,382.0,1,217
1172,2540,122987.81,32,753
1173,3013,24082.0,10,184
1174,852,12501.0,13,1095
1175,433,354020.5,105,695
1176,1536,29150.0,1,1072
1177,439,31075.04,12,680
1178,3205,4113.0,3,797
1179,2970,8972.0,5,551
1180,2509,199.0,1,1045
1181,43,6385.0,4,171
1182,953,25463.7,9,836
1183,2033,8382.0,5,1059
1184,1790,2470.0,1,122
1185,2749,1450.0,1,1027
1186,337,3391.0,1,848
1187,407,45441.34,20,32
1188,700,5084.0,2,969
1189,5,16627.0,6,1046
1190,1336,14575.0,2,156
1191,134,3300.0,1,1000
1192,1593,3250.0,3,660
1193,277,2720.0,1,1005
1194,18,1138.0,1,570
1195,2442,1280.0,1,1094
1196,772,1100.0,1,635
1197,1099,223.0,1,1094
1198,1370,2963.0,4,92
1199,426,9241.6,6,1076
1200,440,110937.0,30,731
1201,2947,1428.0,2,1059
1202,2242,17833.4,5,97
1203,3276,24777.0,6,108
1204,3207,2486.0,1,535
1205,2942,77450.0,21,174
1206,124,7150.0,1,469
1207,216,4432.0,8,962
1208,2327,88775.08,16,226
1209,1110,445.0,2,168
1210,3319,9607.4,6,373
1211,957,9104.0,6,93
1212,2330,7788.0,5,1060
1213,25,4383.0,1,1066
1214,921,270.0,1,885
1215,1409,5830.0,2,41
1216,2075,7180.0,3,373
1217,41,1188.0,1,864
1218,178,42181.4,14,1074
1219,904,1925.0,2,1069
1220,1345,2730.1,2,9
1221,834,7396.0,3,1053
1222,1294,12135.95,4,1094
1223,5124,5510.0,1,867
1224,1156,960.0,1,794
1225,1182,998.0,2,841
1226,755,3410.0,1,693
1227,1183,4007.0,2,554
1228,970,1124.0,1,375
1229,2290,13969.0,6,145
1230,3968,6373.0,2,373
1231,39,913.5,1,483
1232,4098,81067.0,20,440
1233,2152,6824.0,3,752
1234,2406,211552.55,48,1090
1235,2434,3768.0,1,1030
1236,1311,684.0,1,10
1237,2457,850.0,1,1060
1238,3215,598.0,1,774
1239,2020,1905.3,1,108
1240,1020,72567.99999999999,20,957
1241,2359,4470.0,1,1024
1242,435,32423.1,21,200
1243,2765,23579.9,10,1070
1244,4875,18550.0,2,880
1245,767,4238.0,1,201
1246,3126,180.0,1,1060
1247,1358,26507.0,4,744
1248,1139,13268.0,4,954
1249,876,25638.6,5,1095
1250,947,9784.0,3,129
1251,1916,46349.0,2,1044
1252,128,63036.0,19,1089
1253,91,17376.0,4,138
1254,901,1110.0,1,224
1255,14,9650.0,2,1096
1256,56,335136.9,37,1072
1257,5,19376.0,9,1094
1258,654,1735.0,1,1067
1259,2296,850.0,1,802
1260,2467,67203.47,19,587
1261,1556,14266.0,4,29
1262,2795,14921.0,7,846
1263,5225,890.0,1,518
1264,1340,18912.44,11,1059
1265,3813,33933.0,14,91
1266,562,33900.0,9,869
1267,80,13760.0,2,1060
1268,817,41951.54,5,1018
1269,2406,57795.0,22,543
1270,2680,243973.74,24,707
1271,968,288.0,1,37
1272,952,470.0,1,127
1273,319,4909.0,8,235
1274,2653,3903.0,2,1030
1275,3125,838.0,1,1063
1276,2483,4665.0,3,1094
1277,2387,46364.0,11,1080
1278,3202,666.0,1,1032
1279,2588,3020.0,1,1072
1280,404,4244.0,2,1017
1281,235,4043.0,2,631
1282,4,4260.0,1,1060
1283,2258,22125.0,13,928
1284,1853,7575.0,2,896
1285,4654,1630.0,1,604
1286,4635,7140.0,7,43
1287,900,1396.0,1,1052
1288,1466,9474.4,4,680
1289,349,62079.73999999999,15,694
1290,2554,2130.03,5,754
1291,1319,3824.0,2,29
1292,2495,14713.0,3,1062
1293,2926,890.0,1,375
1294,3312,11504.0,5,688
1295,2446,8711.0,1,984
1296,2441,270.0,1,1060
1297,1524,41293.0,6,225
1298,2024,21560.1,13,1095
1299,4660,0.0,1,170
1300,561,23950.0,13,1095
1301,1395,5715.0,4,1059
1302,4271,24423.0,6,205
1303,2294,4379.0,1,53
1304,1764,36350.37,13,458
1305,1569,1050.0,1,1067
1306,27,320.0,1,1060
1307,22,21278.0,5,968
1308,868,288.0,1,106
1309,1020,59910.0,17,932
1310,19,11655.0,5,995
1311,1388,3906.5,3,611
1312,26,280.0,1,1079
1313,1277,2600.0,1,874
1314,1762,5478.0,4,773
1315,209,280.0,1,164
1316,2327,2835.0,1,121
1317,668,56605.0,11,130
1318,713,24019.0,9,723
1319,1868,45670.9,14,472
1320,2772,300.0,1,1045
1321,443,45008.5,15,1093
1322,2388,1774.0,2,143
1323,2435,21471.650000000005,6,661
1324,3329,9916.0,2,995
1325,449,1700.0,2,23
1326,2183,19200.52,4,1080
1327,24,1960.0,1,1088
1328,198,6410.0,1,1059
1329,20,48035.60000000001,20,1060
1330,772,108722.0,31,201
1331,1251,5363.0,3,1068
1332,868,1110.0,1,850
1333,166,4853.0,2,962
1334,3171,92006.42,25,1095
1335,1719,2400.0,1,1095
1336,40,2434.0,2,920
1337,1739,1490.0,3,843
1338,429,31792.960000000006,4,871
1339,5216,10302.0,5,747
1340,1040,9395.0,4,855
1341,953,91883.8,34,1045
1342,4030,31785.3,16,36
1343,1667,8694.0,1,168
1344,3059,22558.0,10,1073
1345,5040,60349.8,16,504
1346,2589,4318.0,3,1094
1347,3160,36113.0,13,125
1348,1088,3405.0,1,877
1349,887,3823.65,2,648
1350,1390,750.0,1,441
1351,646,37548.0,2,1082
1352,1066,5707.0,2,111
1353,1527,8323.18,4,165
1354,1052,710.0,1,1059
1355,288,119239.01,51,1094
1356,1055,2936.0,1,755
1357,2717,10921.0,11,1073
1358,73,137264.24,31,1088
1359,1738,2330.0,1,797
1360,3651,9275.0,6,198
1361,15,1508.0,1,996
1362,131,2143.0,2,825
1363,1682,1048.0,1,1095
1364,3231,288.0,1,1059
1365,4371,1090.0,1,449
1366,28,3695.0,1,435
1367,1365,1648.0,1,765
1368,1035,3474.0,1,1080
1369,300,4105.4,4,1094
1370,13,2493.0,2,450
1371,18,2200.0,1,225
1372,381,122954.85,75,144
1373,2384,9751.0,7,454
1374,2790,300.0,1,174
1375,2222,1750.0,1,81
1376,726,10405.0,4,1030
1377,3682,1570.0,2,1004
1378,1265,1300.0,2,557
1379,661,19169.1,3,1009
1380,973,17210.0,3,628
1381,545,14212.0,7,584
1382,953,4104.0,1,22
1383,1606,35715.16,11,87
1384,1496,1666.0,1,170
1385,974,199692.5,17,1061
1386,1252,13814.0,4,995
1387,1491,31709.0,4,723
1388,1221,15976.22,5,775
1389,16,1490.0,1,459
1390,912,990.0,1,1081
1391,4809,500.0,1,21
1392,3344,6170.0,4,797
1393,374,69252.0,8,183
1394,2064,2525.0,1,777
1395,318,121191.78,15,25
1396,3592,2322.0,1,129
1397,1357,1490.0,1,1083
1398,876,26182.0,8,583
1399,2369,23321.0,4,620
1400,1040,7315.0,3,143
1401,1639,10696.0,3,1091
1402,3382,15145.0,3,973
1403,2999,13117.9,6,1005
1404,2301,2070.0,1,969
1405,2681,181370.0,20,1011
1406,186,6560.0,2,875
1407,2400,9270.6,15,634
1408,356,313.6,1,626
1409,4809,473.0,1,1
1410,3692,10901.0,2,1040
1411,251,104149.59,21,214
1412,41,2889.2,2,1016
1413,751,679.0,1,1078
1414,1341,4300.0,1,938
1415,3264,1780.0,2,801
1416,2125,22581.0,7,1009
1417,471,5834.0,4,1087
1418,649,2610.5,5,803
1419,5,541.0,1,658
1420,649,4808.0,2,193
1421,4540,131902.8,34,1037
1422,1098,10670.0,2,638
1423,1662,3652.2,3,108
1424,2068,1720.0,1,1064
1425,619,4893.0,7,1073
1426,753,25766.0,3,1076
1427,693,3860.0,2,693
1428,322,3544.0,2,834
1429,2455,26980.300000000007,6,100
1430,3229,4754.0,9,167
1431,195,11085.0,3,197
1432,2943,1430.0,2,1
1433,1905,730.0,1,782
1434,1925,2073.0,3,208
1435,30,10604.0,1,1060
1436,1588,105721.0,40,1076
1437,998,15102.9,34,864
1438,959,1260.0,1,26
1439,884,855.0,1,892
1440,3328,18847.0,10,1087
1441,526,100945.64,17,1060
1442,1824,4838.0,4,93
1443,3001,2862.4,4,150
1444,2402,4349.0,1,996
1445,1668,28286.0,4,822
1446,882,12564.0,2,1023
1447,494,10415.6,3,1090
1448,1639,9650.0,5,1059
1449,2480,13611.0,5,959
1450,970,3091.5,1,695
1451,1412,450.0,1,1061
1452,882,2970.0,2,626
1453,436,72589.45999999999,44,1029
1454,2071,3841.0,2,84
1455,436,253207.9,50,967
1456,1845,5151.0,3,1004
1457,370,22430.0,1,1088
1458,2762,320.0,1,866
1459,1830,3288.0,1,757
1460,586,3930.0,8,1095
1461,3274,6859.0,1,231
1462,1368,19758.0,5,1074
1463,800,463.5,1,1054
1464,2820,5889.6,2,237
1465,1457,14824.0,6,65
1466,54,22557.0,6,842
1467,1681,9407.0,9,780
1468,1816,23111.1,16,991
1469,1046,9050.0,2,1056
1470,2438,2775.0,1,756
1471,937,16891.0,1,1087
1472,793,17385.0,8,123
1473,104,2232.0,1,822
1474,2775,5235.3899999999985,6,238
1475,2495,63040.04,105,1047
1476,1841,13110.0,8,143
1477,1888,693.0,1,951
1478,510,0.0,1,1094
1479,1359,950.0,1,682
1480,1597,71155.4,17,373
1481,34,300.0,1,150
1482,1583,3880.0,2,120
1483,749,650.0,1,139
1484,1361,25891.0,3,1095
1485,2297,6585.0,3,240
1486,4592,1023.0,1,1005
1487,1115,1150.0,3,487
1488,2422,38700.4,15,1083
1489,360,14830.0,1,1048
1490,4441,7099.0,2,1095
1491,460,944.0,4,5
1492,1005,3250.0,3,89
1493,3191,3417.0,2,926
1494,3097,2337.0,2,35
1495,3499,840.0,1,793
1496,3,1454.9999999999998,1,919
1497,1352,6659.0,1,709
1498,1015,3511.0,1,1098
1499,2804,895.0,1,1095
1500,4400,1198.0,1,1060
1501,4996,8482.0,4,55
1502,662,3070.0,5,113
1503,2776,15231.0,9,1094
1504,988,805.5,1,234
1505,2587,3381.0,2,1094
1506,1624,420.0,1,454
1507,1179,4660.0,1,1087
1508,2935,7889.0,4,989
1509,1325,295.0,1,1004
1510,250,15354.4,7,551
1511,1359,7780.4,4,906
1512,1556,45325.0,17,75
1513,1879,2900.0,2,593
1514,1813,404.0,2,1094
1515,883,2524.0,3,526
1516,950,18610.0,1,45
1517,1142,13085.0,10,97
1518,889,97162.6,27,534
1519,8,8805.8,8,542
1520,2184,3020.0,2,87
1521,2175,1526.0,1,817
1522,1231,23383.0,2,85
1523,1713,52529.0,16,127
1524,1718,896.0,1,534
1525,4677,60039.0,11,113
1526,4926,8836.0,3,752
1527,1587,130594.1,26,1087
1528,1058,9979.999999999998,2,1083
1529,3870,826.0,1,792
1530,2414,300.0,1,208
1531,1660,26063.0,3,585
1532,2072,51614.4,37,50
1533,1792,16080.0,13,1094
1534,32,3057.0,2,1060
1535,2499,4534.0,2,158
1536,992,2160.0,1,1096
1537,1660,8314.9,13,1089
1538,1335,119095.83,26,529
1539,130,2227.5,1,1045
1540,1295,11331.0,6,869
1541,1504,4969.0,2,989
1542,17,12976.0,4,572
1543,884,20835.0,4,197
1544,360,19545.0,6,744
1545,767,1940.0,1,731
1546,1301,615.0,1,961
1547,650,9536.0,2,192
1548,651,8311.0,6,818
1549,1869,28968.0,3,207
1550,5,1410.0,1,1059
1551,58,21760.0,6,1024
1552,949,20515.0,4,950
1553,2763,8761.0,3,206
1554,19,1499.0,1,1039
1555,894,16200.0,1,1094
1556,1057,1365.0,1,1059
1557,215,3970.0,3,812
1558,829,819.0,1,1003
1559,1087,7712.0,2,1060
1560,2342,6639.0,9,797
1561,4574,144706.0,28,1094
1562,3615,2866.0,3,579
1563,968,1530.0,1,777
1564,166,1691.0,1,1070
1565,2401,6174.0,1,807
1566,2921,14516.4,7,1087
1567,880,7652.0,4,594
1568,4455,3086.0,1,797
1569,972,13784.0,6,139
1570,3233,1091.0,1,885
1571,1365,3644.0,6,644
1572,607,21899.8,7,787
1573,2912,321.0,4,787
1574,1230,11523.4,11,1096
1575,961,16315.0,3,1096
1576,1230,2322.0,2,1094
1577,895,77091.0,40,997
1578,975,12863.0,14,235
1579,1363,4350.0,2,945
1580,686,42975.0,9,219
1581,1589,4029.0,5,69
1582,1924,11687.0,5,58
1583,1613,11036.0,8,1004
1584,1336,20.0,1,22
1585,8,1035.0,1,1080
1586,1357,1070.0,2,127
1587,1111,6737.0,6,463
1588,2779,4525.0,2,1044
1589,1245,868.0,2,969
1590,476,6957.5,2,495
1591,229,15655.8,22,120
1592,4607,2030.0,2,867
1593,1613,15584.0,5,49
1594,954,665.0,2,957
1595,2243,26565.0,2,975
1596,2268,3915.0,4,1096
1597,1098,338.0,1,797
1598,2913,0.0,1,58
1599,1224,1279.0,2,930
1600,7,11673.179999999997,5,1074
1601,738,4674.000000000001,2,208
1602,4808,49728.0,10,78
1603,1683,25499.0,7,755
1604,1712,740.0,1,681
1605,1725,20525.7,4,451
1606,168,2892.600000000001,2,500
1607,2412,11002.5,2,76
1608,1175,6170.0,1,1033
1609,695,1905.0,1,1096
1610,805,1512.0,1,1003
1611,1038,2500.0,1,132
1612,992,2700.0,2,1062
1613,770,899.0,1,589
1614,3158,30486.74,15,1061
1615,3728,1770.0,3,785
1616,1139,11997.0,5,857
1617,3185,7329.4,3,196
1618,1327,82915.8,14,23
1619,2756,428.0,1,973
1620,1784,19464.0,7,661
1621,1913,47785.0,13,941
1622,2216,2795.0,2,883
1623,3011,5484.0,4,1060
1624,1573,1135.0,1,581
1625,998,3124.5,5,822
1626,1032,4120.0,2,866
1627,2770,51869.9,16,86
1628,2280,299.0,1,753
1629,2975,508.5,2,491
1630,1901,63128.52,14,929
1631,133,28544.5,2,1060
1632,769,54080.0,17,482
1633,846,28475.4,9,576
1634,787,7592.8,2,1095
1635,39,2061.0,1,178
1636,937,10326.0,3,461
1637,3116,780.0,2,765
1638,233,184398.2,18,1094
1639,719,304.0,1,940
1640,811,4900.0,1,195
1641,2247,3131.100000000001,1,38
1642,3137,19092.0,5,1094
1643,2883,2806.0,3,554
1644,72,9120.0,1,35
1645,929,8159.0,2,730
1646,3299,1200.0,1,47
1647,1125,1420.0,1,931
1648,1260,10782.0,3,1059
1649,1111,76263.2,33,1096
1650,731,66681.7,87,819
1651,1945,8406.0,1,38
1652,1024,4716.0,1,1013
1653,2687,7633.0,3,1035
1654,1110,4716.0,2,733
1655,3087,359.0,1,1072
1656,1426,1000.0,1,848
1657,3130,6638.96,3,150
1658,1938,45365.40000000001,16,1076
1659,4749,50083.7,14,1060
1660,4754,2941.0,2,1019
1661,1578,3220.0,2,1074
1662,776,53229.0,13,718
1663,1877,13000.0,1,726
1664,1058,6948.0,4,1095
1665,719,5210.0,1,223
1666,2484,1709.0,1,995
1667,3118,2052.0,1,1067
1668,986,3355.52,1,1097
1669,1111,4836.0,2,985
1670,2225,1457.0,2,756
1671,2345,1314.0,1,1095
1672,1458,34736.1,12,59
1673,199,7330.0,2,1059
1674,3122,3373.0,1,1086
1675,1833,24300.2,8,961
1676,978,129.0,1,510
1677,1839,2984.0,2,992
1678,661,3980.0,2,445
1679,1468,76751.8,10,695
1680,2705,41108.0,9,127
1681,1079,8924.0,3,701
1682,2374,3260.0,3,147
1683,1742,3805.0,1,1006
1684,909,24040.0,4,142
1685,3579,12278.0,3,1090
1686,2650,2027.2,2,1059
1687,3330,2250.0,2,78
1688,766,29556.0,7,1072
1689,133,2531.0,1,159
1690,617,326016.0,49,886
1691,161,11648.0,6,234
1692,1946,1850.0,1,1083
1693,1084,18410.0,1,1075
1694,3213,4390.0,1,1025
1695,439,94062.51,39,1083
1696,348,3920.0,4,884
1697,1308,850.0,1,904
1698,4508,2650.0,3,968
1699,12,4835.0,4,695
1700,2294,4569.0,3,219
1701,2928,529.0,1,507
1702,35,13652.0,2,83
1703,435,13093.0,7,597
1704,1882,28056.0,9,1088
1705,883,3410.0,1,171
1706,3065,6108.2,2,1085
1707,975,1481.76,1,881
1708,2545,1750.0,1,650
1709,1670,7087.0,1,106
1710,2321,17458.2,4,175
1711,1043,1427.0,1,1078
1712,1046,7203.2,5,1053
1713,819,7838.0,6,46
1714,1257,8368.0,3,128
1715,1510,640.0,1,149
1716,1000,38880.19999999998,5,764
1717,603,4829.0,3,234
1718,5155,6849.0,2,44
1719,26,1110.0,1,24
1720,94,1961.0,2,663
1721,3337,16153.0,6,1094
1722,1153,3790.0,2,1
1723,1016,70523.8,32,1014
1724,953,1080.0,1,847
1725,1830,1170.0,1,178
1726,139,28440.0,2,1085
1727,1879,480.0,1,7
1728,2806,1989.0,2,905
1729,779,850.0,1,1085
1730,78,342.0,1,1090
1731,184,1790.0,1,151
1732,1327,310.0,1,1073
1733,187,109972.01,13,466
1734,4587,16501.0,6,1051
1735,1364,0.0,1,80
1736,3342,840.0,1,1008
1737,3184,580.0,1,1095
1738,27,2638.0,2,899
1739,1050,3212.0,2,137
1740,879,2230.0,1,530
1741,29,18818.0,3,968
1742,1735,4270.0,2,486
1743,1881,900.0,1,829
1744,3767,5574.0,1,1064
1745,1591,19088.0,4,624
1746,2427,310.0,1,107
1747,2244,45279.8,5,898
1748,2098,4170.0,1,92
1749,1658,11853.0,1,182
1750,1588,3950.0,2,1002
1751,2395,626.0,1,1019
1752,2830,2930.0,2,152
1753,2008,910.0,2,1097
1754,3134,2870.0,1,868
1755,1197,8749.0,6,59
1756,54,15320.4,3,1097
1757,1903,9180.0,1,603
1758,1507,26126.0,5,489
1759,1329,727.0,1,231
1760,2764,8251.0,4,520
1761,1829,5827.199999999999,3,180
1762,3321,15413.0,7,997
1763,3679,694.0,1,986
1764,1867,3604.0,3,947
1765,873,750.0,1,1095
1766,967,4086.0,1,696
1767,136,51997.0,10,8
1768,4480,16219.0,10,745
1769,258,15702.0,2,456
1770,1683,826.0,2,1011
1771,1533,38683.81000000001,6,1081
1772,2112,2060.0,1,955
1773,607,83313.2,26,884
1774,1042,9129.0,4,99
1775,3246,28889.0,8,889
1776,2174,1399.0,1,1060
1777,3435,20529.8,4,587
1778,1019,19401.84,3,1076
1779,6,43025.0,20,638
1780,1719,8037.0,6,1059
1781,1298,6315.0,2,127
1782,2362,6545.4000000000015,6,995
1783,1411,4455.0,2,989
1784,1629,15376.0,7,196
1785,4851,34264.2,7,628
1786,1544,55748.8,16,778
1787,2220,51826.52,36,735
1788,704,1270.0,1,1096
1789,1265,3350.0,1,686
1790,2182,18073.8,3,659
1791,655,1420.0,2,761
1792,1515,3460.0,1,1046
1793,1255,3971.0,1,217
1794,1916,19042.2,2,1088
1795,813,6014.0,1,847
1796,2746,5316.0,5,232
1797,1184,8377.7,3,1080
1798,104,1692.0,1,113
1799,645,7477.0,4,44
1800,679,3310.0,5,214
1801,2448,12053.0,1,1084
1802,677,5193.0,3,1098
1803,647,2450.0,2,906
1804,1924,1768.0,3,918
1805,909,2295.0,1,1095
1806,2401,4020.0,2,1041
1807,710,4875.0,5,1060
1808,1479,460.0,2,1077
1809,1154,550.0,1,150
1810,1261,1101.0,2,212
1811,1152,2355.0,1,107
1812,166,999.0,1,237
1813,2478,300.0,1,734
1814,94,3929.0,3,1094
1815,940,630.0,1,115
1816,668,5250.0,4,194
1817,985,0.0,1,1059
1818,2381,1499.0,1,227
1819,3,1590.0,1,373
1820,2065,3255.4,2,878
1821,965,362.0,1,997
1822,3571,23123.0,7,991
1823,693,6746.0,6,173
1824,3730,23666.0,17,481
1825,975,10780.0,6,635
1826,4775,3900.0,1,1098
1827,2153,5030.0,6,201
1828,1597,12293.28,3,1092
1829,2923,20842.0,14,727
1830,954,92375.0,32,28
1831,481,7360.0,8,101
1832,1144,3812.0,3,463
1833,1471,990.0,1,91
1834,1101,12923.3,5,622
1835,13,6663.0,4,188
1836,2400,7622.0,11,118
1837,1841,1168.0,5,41
1838,1061,1966.0,2,1088
1839,2420,12276.3,6,176
1840,1587,1770.0,1,878
1841,2079,1570.0,1,228
1842,28,5600.0,1,803
1843,1438,43917.0,12,1059
1844,2897,10577.0,4,793
1845,866,16758.0,1,997
1846,3174,9920.5,5,205
1847,2335,875.0,3,555
1848,407,7667.299999999998,4,827
1849,3180,1600.0,1,164
1850,3344,3255.0,1,79
1851,3154,48137.2,12,46
1852,2650,1103.0,1,159
1853,1749,11256.2,7,16
1854,998,25658.92,6,558
1855,2805,23896.0,12,106
1856,1679,124551.7,17,39
1857,862,62947.5,22,1089
1858,1523,3840.0,1,888
1859,458,4165.0,2,1082
1860,989,3922.0,1,107
1861,72,3825.5,2,707
1862,1385,2088.0,1,1060
1863,1014,5735.0,2,212
1864,1816,5038.0,2,626
1865,900,1678.0,1,772
1866,3343,7998.0,2,1094
1867,284,627.0,1,1016
1868,1615,560.0,1,142
1869,1824,980.0,1,882
1870,2065,24085.82,18,777
1871,505,6793.0,6,961
1872,3085,1398.0,1,58
1873,2003,730.0,1,745
1874,2480,1082.1,2,903
1875,2381,261.0,1,194
1876,1858,6935.0,2,222
1877,2790,24298.6,9,746
1878,1163,699.0,1,1088
1879,645,5587.3,6,755
1880,1098,430.0,1,157
1881,2403,1120.0,2,100
1882,1185,930.0,1,1060
1883,3639,11631.7,5,676
1884,4325,15.0,1,694
1885,1136,3449.0,4,773
1886,4635,2233.42,6,233
1887,3,3903.0000000000014,2,240
1888,1791,16675.0,2,863
1889,1411,10619.0,7,56
1890,3261,12545.0,5,557
1891,3200,1111.0,2,697
1892,2192,4108.0,1,1035
1893,876,48540.0,10,438
1894,25,2974.0,1,493
1895,1691,25091.0,25,167
1896,7,6886.6,5,1059
1897,1106,690.0,1,674
1898,1030,4664.0,1,69
1899,929,8009.0,1,240
1900,1137,9900.0,1,1074
1901,1589,73527.40000000001,37,190
1902,3228,1998.0,1,233
1903,2055,250.0,1,1005
1904,5225,42064.0,15,64
1905,277,3040.0,1,136
1906,1259,235.0,1,1098
1907,820,6730.0,1,1047
1908,2321,22358.0,5,7
1909,1152,10180.0,2,566
1910,921,7560.0,3,56
1911,4,2208.0,1,516
1912,5,13533.0,4,39
1913,3123,16194.0,2,611
1914,2495,3196.0,1,1075
1915,2345,1932.0,1,230
1916,1421,4488.0,7,20
1917,756,15065.0,3,165
1918,1433,300.0,1,995
1919,1491,7008.0,1,1045
1920,109,890.0,1,1065
1921,28,7460.0,2,913
1922,1606,6500.0,3,843
1923,2937,5530.0,2,141
1924,753,2861.0,5,1087
1925,1589,1500.0,3,749
1926,4433,1389.0,1,1095
1927,1805,3800.0,1,884
1928,311,66764.12,12,879
1929,2314,9493.0,2,66
1930,1875,520.0,2,695
1931,2448,15663.0,7,135
1932,1081,3589.0,3,206
1933,2590,14407.0,4,531
1934,1076,14918.0,3,1096
1935,4685,1198.0,1,105
1936,267,540.0,1,1066
1937,1657,3997.0,2,733
1938,1047,8820.0,6,1008
1939,1504,1521.0,1,453
